species,year,mean_gsv_scaled
Dentex maroccanus,2023,0
Dentex maroccanus,2024,0.048561021103873885
Diaphus holti,2013,0.906118935634446
Diaphus holti,2014,100
Diaphus holti,2015,0.3016570747748149
Diaphus holti,2016,0
Diaphus holti,2017,0.8407189873865094
Diaphus holti,2018,0
Diaphus holti,2019,9.937030655192004
Diaphus holti,2020,0
Diaphus holti,2021,0
Diaphus holti,2022,0.8560397259543303
Diaphus holti,2023,0.9610200511600031
Diaphus holti,2024,5.938521528365456
Diaphus metopoclampus,2013,0.5784593002891624
Diaphus metopoclampus,2014,0
Diaphus metopoclampus,2015,0
Diaphus metopoclampus,2016,1.901319550678485
Diaphus metopoclampus,2017,5.58151759066481
Diaphus metopoclampus,2018,0
Diaphus metopoclampus,2019,0.4572729970486319
Diaphus metopoclampus,2020,100
Diaphus metopoclampus,2021,0.21449191259766592
Diaphus metopoclampus,2022,0
Diaphus metopoclampus,2023,0.8513010748640235
Diaphus metopoclampus,2024,0
Diaphus rafinesquii,2013,100
Diaphus rafinesquii,2014,0
Diaphus rafinesquii,2015,1.9464375431723426
Diaphus rafinesquii,2016,0
Diaphus rafinesquii,2017,5.194726099325725
Diaphus rafinesquii,2018,0.8804207056913695
Diaphus rafinesquii,2019,0.19608602731178004
Diaphus rafinesquii,2020,1.7138902102397742
Diaphus rafinesquii,2021,0
Diaphus rafinesquii,2022,0.19770304674667982
Diaphus rafinesquii,2023,1.790070724745905
Diaphus rafinesquii,2024,0.9677322748792895
Dicentrarchus labrax,2013,34.80440175640504
Dicentrarchus labrax,2014,34.38995537976247
Dicentrarchus labrax,2015,37.86921225954106
Dicentrarchus labrax,2016,43.299437094908235
Dicentrarchus labrax,2017,61.99159395128051
Dicentrarchus labrax,2018,62.510897644418066
Dicentrarchus labrax,2019,75.84885506182042
Dicentrarchus labrax,2020,68.71554971169094
Dicentrarchus labrax,2021,69.14260028374338
Dicentrarchus labrax,2022,86.9028585918621
Dicentrarchus labrax,2023,100
Dicentrarchus labrax,2024,96.58490128940427
Dicentrarchus punctatus,2013,0.9363600379395595
Dicentrarchus punctatus,2014,31.62947868718832
Dicentrarchus punctatus,2015,28.59804647033146
Dicentrarchus punctatus,2016,0.768801700675268
Dicentrarchus punctatus,2017,22.378101177241767
Dicentrarchus punctatus,2018,8.151060751270425
Dicentrarchus punctatus,2019,3.142387992527735
Dicentrarchus punctatus,2020,14.692488437945855
Dicentrarchus punctatus,2021,100
Dicentrarchus punctatus,2022,12.258977815376044
Dicentrarchus punctatus,2023,12.766244985650038
Dicentrarchus punctatus,2024,7.694611320340848
Dicologlossa cuneata,2013,10.82637639667587
Dicologlossa cuneata,2014,12.494917257293608
Dicologlossa cuneata,2015,21.99015240041448
Dicologlossa cuneata,2016,18.03175075323527
Dicologlossa cuneata,2017,33.8341211298159
Dicologlossa cuneata,2018,39.97191093006058
Dicologlossa cuneata,2019,100
Dicologlossa cuneata,2020,37.60578782076138
Dicologlossa cuneata,2021,43.35432526817875
Dicologlossa cuneata,2022,40.152088359722065
Dicologlossa cuneata,2023,73.40722492591063
Dicologlossa cuneata,2024,38.356543181624694
Dicologlossa hexophthalma,2013,0
Dicologlossa hexophthalma,2014,0
Dicologlossa hexophthalma,2015,0
Dicologlossa hexophthalma,2016,29.06024893724759
Dicologlossa hexophthalma,2017,0
Dicologlossa hexophthalma,2018,66.27378873517755
Dicologlossa hexophthalma,2019,100
Dicologlossa hexophthalma,2020,8.00901933380256
Dicologlossa hexophthalma,2021,0
Dicologlossa hexophthalma,2022,0
Dicologlossa hexophthalma,2023,44.76095099794002
Dicologlossa hexophthalma,2024,0
Didogobius bentuvii,2013,0
Didogobius bentuvii,2014,0
Didogobius bentuvii,2015,4.492310645708106
Didogobius bentuvii,2016,8.986889545537812
Didogobius bentuvii,2017,0
Didogobius bentuvii,2018,26.553375083981972
Didogobius bentuvii,2019,0
Didogobius bentuvii,2020,9.286021520312115
Didogobius bentuvii,2021,26.7010800581308
Didogobius bentuvii,2022,0
Didogobius bentuvii,2023,14.893242857198274
Didogobius bentuvii,2024,100
Didogobius schlieweni,2013,69.04183776721541
Didogobius schlieweni,2014,0
Didogobius schlieweni,2015,39.30604249573496
Didogobius schlieweni,2016,52.733068115037376
Didogobius schlieweni,2017,0
Didogobius schlieweni,2018,100
Didogobius schlieweni,2019,48.29423710594069
Didogobius schlieweni,2020,0
Didogobius schlieweni,2021,0
Didogobius schlieweni,2022,43.97782996848714
Didogobius schlieweni,2023,35.249163687887496
Didogobius schlieweni,2024,0
Didogobius splechtnai,2013,3.555733413128482
Didogobius splechtnai,2014,74.29328102936121
Didogobius splechtnai,2015,25.07398394474869
Didogobius splechtnai,2016,21.012693995466947
Didogobius splechtnai,2017,7.380169315368164
Didogobius splechtnai,2018,100
Didogobius splechtnai,2019,0
Didogobius splechtnai,2020,0
Didogobius splechtnai,2021,0
Didogobius splechtnai,2022,12.222527599082929
Didogobius splechtnai,2023,7.576294112955251
Didogobius splechtnai,2024,47.10064858973267
Diodon hystrix,2013,1.850136492284159
Diodon hystrix,2014,2.0985423017452143
Diodon hystrix,2015,2.7954016561136634
Diodon hystrix,2016,100
Diodon hystrix,2017,1.941054968273633
Diodon hystrix,2018,0.8819982462655742
Diodon hystrix,2019,1.445325973468064
Diodon hystrix,2020,7.498844409709256
Diodon hystrix,2021,8.73929836099521
Diodon hystrix,2022,5.201331883017459
Diodon hystrix,2023,3.746661933538606
Diodon hystrix,2024,5.976004122616791
Diogenichthys atlanticus,2013,0
Diogenichthys atlanticus,2014,0
Diogenichthys atlanticus,2015,9.116284103644807
Diogenichthys atlanticus,2016,3.762665618197373
Diogenichthys atlanticus,2017,21.043072082394485
Diogenichthys atlanticus,2018,7.4054170615811366
Diogenichthys atlanticus,2019,66.06072304474498
Diogenichthys atlanticus,2020,100
Diogenichthys atlanticus,2021,14.023691427627197
Diogenichthys atlanticus,2022,0
Diogenichthys atlanticus,2023,0
Diogenichthys atlanticus,2024,93.91671931476539
Diplecogaster bimaculata,2013,16.892533677020214
Diplecogaster bimaculata,2014,100
Diplecogaster bimaculata,2015,0
Diplecogaster bimaculata,2016,15.280566839262475
Diplecogaster bimaculata,2017,4.528625984938958
Diplecogaster bimaculata,2018,0.23012453170631764
Diplecogaster bimaculata,2019,1.4579356263000014
Diplecogaster bimaculata,2020,0
Diplecogaster bimaculata,2021,6.320526435515516
Diplecogaster bimaculata,2022,0.17878600276588202
Diplecogaster bimaculata,2023,0
Diplecogaster bimaculata,2024,0
Diplecogaster umutturali,2013,0
Diplecogaster umutturali,2014,29.116381867178237
Diplecogaster umutturali,2015,63.5663371218562
Diplecogaster umutturali,2016,100
Diplecogaster umutturali,2017,0
Diplecogaster umutturali,2018,0
Diplecogaster umutturali,2019,32.20131411634561
Diplecogaster umutturali,2020,3.4143263411274707
Diplecogaster umutturali,2021,0.6267722440860701
Diplecogaster umutturali,2022,0.6160286566572981
Diplecogaster umutturali,2023,2.288163427375477
Diplecogaster umutturali,2024,0
Diplodus annularis,2013,49.341268491971256
Diplodus annularis,2014,23.758692497309912
Diplodus annularis,2015,24.96439268403514
Diplodus annularis,2016,68.71821971327464
Diplodus annularis,2017,22.447493882150034
Diplodus annularis,2018,39.08141414848536
Diplodus annularis,2019,61.456435866611635
Diplodus annularis,2020,55.86035803914402
Diplodus annularis,2021,93.33945065037351
Diplodus annularis,2022,96.2388222234074
Diplodus annularis,2023,100
Diplodus annularis,2024,78.02939908768617
Diplodus bellottii,2013,100
Diplodus bellottii,2014,0
Diplodus bellottii,2015,86.59925795963588
Diplodus bellottii,2016,1.057045657758403
Diplodus bellottii,2017,0
Diplodus bellottii,2018,0.7306404117908606
Diplodus bellottii,2019,0
Diplodus bellottii,2020,6.139955994831185
Diplodus bellottii,2021,0.11546907582011934
Diplodus bellottii,2022,2.555813435418039
Diplodus bellottii,2023,0
Diplodus bellottii,2024,2.189196610206642
Diplodus cervinus,2013,11.237187595127224
Diplodus cervinus,2014,0.4811636561194782
Diplodus cervinus,2015,0.16378106830074116
Diplodus cervinus,2016,3.0642762428933326
Diplodus cervinus,2017,100
Diplodus cervinus,2018,0.05979232211917705
Diplodus cervinus,2019,7.429008317458452
Diplodus cervinus,2020,1.3238864929041345
Diplodus cervinus,2021,1.1986077616603346
Diplodus cervinus,2022,1.0148032528467406
Diplodus cervinus,2023,1.0545169954101592
Diplodus cervinus,2024,1.5702272967601683
Diplodus puntazzo,2013,4.452417696046497
Diplodus puntazzo,2014,0.932238990006104
Diplodus puntazzo,2015,0.7221871727233219
Diplodus puntazzo,2016,0
Diplodus puntazzo,2017,2.5043458311298243
Diplodus puntazzo,2018,7.555582372372241
Diplodus puntazzo,2019,10.3830797279823
Diplodus puntazzo,2020,11.710995373134734
Diplodus puntazzo,2021,4.737231448089154
Diplodus puntazzo,2022,100
Diplodus puntazzo,2023,12.085244259668421
Diplodus puntazzo,2024,26.096576184686306
Diplodus sargus,2013,2.235175025374791
Diplodus sargus,2014,31.114662080083804
Diplodus sargus,2015,0.5969352275149639
Diplodus sargus,2016,6.46587889271306
Diplodus sargus,2017,100
Diplodus sargus,2018,68.94072102615453
Diplodus sargus,2019,25.998853894949608
Diplodus sargus,2020,32.05773229773906
Diplodus sargus,2021,38.39192580921233
Diplodus sargus,2022,41.511546265017685
Diplodus sargus,2023,43.76540098731591
Diplodus sargus,2024,38.04345472529391
Diplodus vulgaris,2013,24.86866582208844
Diplodus vulgaris,2014,20.45558790260872
Diplodus vulgaris,2015,100
Diplodus vulgaris,2016,35.37334028088905
Diplodus vulgaris,2017,8.981981879738685
Diplodus vulgaris,2018,13.729161793068029
Diplodus vulgaris,2019,15.298118030098049
Diplodus vulgaris,2020,26.787387315117
Diplodus vulgaris,2021,35.495668142460076
Diplodus vulgaris,2022,39.132324695909375
Diplodus vulgaris,2023,33.93802074479935
Diplodus vulgaris,2024,31.353588655702602
Dipturus batis,2013,58.50931474728763
Dipturus batis,2014,65.17216497389713
Dipturus batis,2015,100
Dipturus batis,2016,70.84442524786388
Dipturus batis,2017,10.589272700264942
Dipturus batis,2018,1.2918737616295901
Dipturus batis,2019,15.527799178003493
Dipturus batis,2020,20.179580721732183
Dipturus batis,2021,56.70278829059722
Dipturus batis,2022,9.334498817444835
Dipturus batis,2023,8.212300546325412
Dipturus batis,2024,4.215995569932613
Dipturus nidarosiensis,2013,0
Dipturus nidarosiensis,2014,0.3772810899246282
Dipturus nidarosiensis,2015,0
Dipturus nidarosiensis,2016,100
Dipturus nidarosiensis,2017,0.051129383713462456
Dipturus nidarosiensis,2018,2.3002703139578804
Dipturus nidarosiensis,2019,1.1075232364354566
Dipturus nidarosiensis,2020,1.916837388031749
Dipturus nidarosiensis,2021,0.8328706228386934
Dipturus nidarosiensis,2022,2.485968766017668
Dipturus nidarosiensis,2023,2.0407293057706046
Dipturus nidarosiensis,2024,0
Dipturus oxyrinchus,2013,0
Dipturus oxyrinchus,2014,0
Dipturus oxyrinchus,2015,0
Dipturus oxyrinchus,2016,10.332804432852585
Dipturus oxyrinchus,2017,41.360688884557575
Dipturus oxyrinchus,2018,100
Dipturus oxyrinchus,2019,1.4095423976825927
Dipturus oxyrinchus,2020,39.30428817966785
Dipturus oxyrinchus,2021,20.272238068357158
Dipturus oxyrinchus,2022,20.89832778113252
Dipturus oxyrinchus,2023,15.444386317648927
Dipturus oxyrinchus,2024,0
Dussumieria acuta,2013,2.7783526061930983
Dussumieria acuta,2014,100
Dussumieria acuta,2015,0
Dussumieria acuta,2016,0
Dussumieria acuta,2017,0
Dussumieria acuta,2018,19.430312359549482
Dussumieria acuta,2019,1.9479675629397377
Dussumieria acuta,2020,6.160044918342555
Dussumieria acuta,2021,0
Dussumieria acuta,2022,0
Dussumieria acuta,2023,3.0053757343018517
Dussumieria acuta,2024,12.318117436491281
Dussumieria elopsoides,2013,0.3585814782849447
Dussumieria elopsoides,2014,0
Dussumieria elopsoides,2015,0.20254403882841704
Dussumieria elopsoides,2016,0
Dussumieria elopsoides,2017,100
Dussumieria elopsoides,2018,4.196683612868919
Dussumieria elopsoides,2019,0
Dussumieria elopsoides,2020,0.05496350793890562
Dussumieria elopsoides,2021,0
Dussumieria elopsoides,2022,2.275997447416436
Dussumieria elopsoides,2023,1.1869282975835718
Dussumieria elopsoides,2024,0.6772468742879586
Dysomma brevirostre,2013,14.550381303591653
Dysomma brevirostre,2014,28.62953778318978
Dysomma brevirostre,2015,0
Dysomma brevirostre,2016,0
Dysomma brevirostre,2017,0.6750786327051751
Dysomma brevirostre,2018,0
Dysomma brevirostre,2019,100
Dysomma brevirostre,2020,85.19527350754392
Dysomma brevirostre,2021,30.00674452628216
Dysomma brevirostre,2022,0
Dysomma brevirostre,2023,85.2074584776252
Dysomma brevirostre,2024,0
Echelus myrus,2013,0
Echelus myrus,2014,3.00744876141059
Echelus myrus,2015,5.7448040865072425
Echelus myrus,2016,0
Echelus myrus,2017,100
Echelus myrus,2018,0
Echelus myrus,2019,0.7733998872839414
Echelus myrus,2020,6.548811233274825
Echelus myrus,2021,25.26444126842729
Echelus myrus,2022,0
Echelus myrus,2023,12.53489572447518
Echelus myrus,2024,0
Echeneis naucrates,2013,2.1482854317979805
Echeneis naucrates,2014,2.472476458318049
Echeneis naucrates,2015,9.61136818796356
Echeneis naucrates,2016,29.245566558701142
Echeneis naucrates,2017,68.01740583752361
Echeneis naucrates,2018,55.953095143362006
Echeneis naucrates,2019,53.47948139760304
Echeneis naucrates,2020,100
Echeneis naucrates,2021,38.62230467505112
Echeneis naucrates,2022,46.31367896534083
Echeneis naucrates,2023,22.380039147176838
Echeneis naucrates,2024,28.771087202274504
Echiichthys vipera,2013,0.10003767958778045
Echiichthys vipera,2014,3.1822385981639023
Echiichthys vipera,2015,0
Echiichthys vipera,2016,3.9169545282832416
Echiichthys vipera,2017,100
Echiichthys vipera,2018,1.11846312004
Echiichthys vipera,2019,3.9053108994278
Echiichthys vipera,2020,3.0461593240063944
Echiichthys vipera,2021,16.848617530025187
Echiichthys vipera,2022,16.158758772780583
Echiichthys vipera,2023,0.0566000973532757
Echiichthys vipera,2024,0.5470160965023418
Echinorhinus brucus,2013,100
Echinorhinus brucus,2014,0.8585313442059219
Echinorhinus brucus,2015,16.720384318137423
Echinorhinus brucus,2016,0
Echinorhinus brucus,2017,8.31608258188781
Echinorhinus brucus,2018,50.996424803726214
Echinorhinus brucus,2019,0
Echinorhinus brucus,2020,0
Echinorhinus brucus,2021,4.4568699722460625
Echinorhinus brucus,2022,6.880271579419847
Echinorhinus brucus,2023,21.079144344293617
Echinorhinus brucus,2024,1.2216417671267343
Echiodon dentatus,2013,27.546300796652197
Echiodon dentatus,2014,100
Echiodon dentatus,2015,0
Echiodon dentatus,2016,0
Echiodon dentatus,2017,21.923281421630193
Echiodon dentatus,2018,0
Echiodon dentatus,2019,2.73738874712238
Echiodon dentatus,2020,30.415560119003793
Echiodon dentatus,2021,34.666694090349466
Echiodon dentatus,2022,17.485312941928516
Echiodon dentatus,2023,26.80937753948138
Echiodon dentatus,2024,0
Echiodon drummondii,2013,72.1466778634645
Echiodon drummondii,2014,100
Echiodon drummondii,2015,0
Echiodon drummondii,2016,4.769787382628725
Echiodon drummondii,2017,69.92949232122325
Echiodon drummondii,2018,24.033582674102206
Echiodon drummondii,2019,0
Echiodon drummondii,2020,0
Echiodon drummondii,2021,0.32962689050807226
Echiodon drummondii,2022,0
Echiodon drummondii,2023,0
Echiodon drummondii,2024,40.21041136606538
Elagatis bipinnulata,2013,25.223518851822124
Elagatis bipinnulata,2014,85.66848641162208
Elagatis bipinnulata,2015,41.050564786408
Elagatis bipinnulata,2016,84.07200676071947
Elagatis bipinnulata,2017,6.6198733879268765
Elagatis bipinnulata,2018,27.55843540740408
Elagatis bipinnulata,2019,0.3761439768452054
Elagatis bipinnulata,2020,0.20666832682620528
Elagatis bipinnulata,2021,0
Elagatis bipinnulata,2022,0
Elagatis bipinnulata,2023,0
Elagatis bipinnulata,2024,100
Electrona risso,2013,0
Electrona risso,2014,0
Electrona risso,2015,100
Electrona risso,2016,0
Electrona risso,2017,59.265248639436074
Electrona risso,2018,45.02495966844543
Electrona risso,2019,26.62138599853026
Electrona risso,2020,0
Electrona risso,2021,0
Electrona risso,2022,7.781711446260731
Electrona risso,2023,0
Electrona risso,2024,0
Enchelycore anatina,2013,4.789787171180309
Enchelycore anatina,2014,0
Enchelycore anatina,2015,37.54855827903382
Enchelycore anatina,2016,0
Enchelycore anatina,2017,0
Enchelycore anatina,2018,100
Enchelycore anatina,2019,2.607278168100073
Enchelycore anatina,2020,44.58569969795719
Enchelycore anatina,2021,0
Enchelycore anatina,2022,0.5859408537870803
Enchelycore anatina,2023,5.5566681569139496
Enchelycore anatina,2024,0
Encrasicholina gloria,2013,43.72797775932359
Encrasicholina gloria,2014,9.33490354017115
Encrasicholina gloria,2015,0
Encrasicholina gloria,2016,5.767793296932429
Encrasicholina gloria,2017,2.637835977963735
Encrasicholina gloria,2018,100
Encrasicholina gloria,2019,15.472311510598313
Encrasicholina gloria,2020,33.316939812462735
Encrasicholina gloria,2021,0
Encrasicholina gloria,2022,0
Encrasicholina gloria,2023,2.5785955808606866
Encrasicholina gloria,2024,0
Engraulis encrasicolus,2013,61.772776872542
Engraulis encrasicolus,2014,68.5489834800193
Engraulis encrasicolus,2015,70.16601263545571
Engraulis encrasicolus,2016,71.72245808556485
Engraulis encrasicolus,2017,45.09982102714389
Engraulis encrasicolus,2018,44.948358065618685
Engraulis encrasicolus,2019,53.99214310320731
Engraulis encrasicolus,2020,65.1844246057846
Engraulis encrasicolus,2021,69.86224737922076
Engraulis encrasicolus,2022,64.4118432198512
Engraulis encrasicolus,2023,100
Engraulis encrasicolus,2024,71.21016311024258
Engraulis maeoticus,2013,0
Engraulis maeoticus,2014,7.7306755455819705
Engraulis maeoticus,2015,100
Engraulis maeoticus,2016,9.355915322356978
Engraulis maeoticus,2017,20.36464701079394
Engraulis maeoticus,2018,36.71316557949444
Engraulis maeoticus,2019,0
Engraulis maeoticus,2020,0
Engraulis maeoticus,2021,0
Engraulis maeoticus,2022,0
Engraulis maeoticus,2023,0
Engraulis maeoticus,2024,48.998430777648466
Entelurus aequoreus,2013,90.75342203636167
Entelurus aequoreus,2014,0
Entelurus aequoreus,2015,0
Entelurus aequoreus,2016,1.6575706755812187
Entelurus aequoreus,2017,17.535727014069874
Entelurus aequoreus,2018,46.92516044833505
Entelurus aequoreus,2019,100
Entelurus aequoreus,2020,65.02649932196142
Entelurus aequoreus,2021,0
Entelurus aequoreus,2022,4.395026850220306
Entelurus aequoreus,2023,30.843150280022847
Entelurus aequoreus,2024,6.622963663481812
Ephippion guttifer,2013,0
Ephippion guttifer,2014,46.71808129908067
Ephippion guttifer,2015,0
Ephippion guttifer,2016,100
Ephippion guttifer,2017,0
Ephippion guttifer,2018,0
Ephippion guttifer,2019,1.0904484756248378
Ephippion guttifer,2020,0
Ephippion guttifer,2021,0.9600292410623381
Ephippion guttifer,2022,7.113257557478598
Ephippion guttifer,2023,0
Ephippion guttifer,2024,0
Epigonus constanciae,2013,5.210610934223517
Epigonus constanciae,2014,0
Epigonus constanciae,2015,0
Epigonus constanciae,2016,100
Epigonus constanciae,2017,0.6172780777672703
Epigonus constanciae,2018,0.07566558514400312
Epigonus constanciae,2019,0.06773468130845946
Epigonus constanciae,2020,4.182852363085734
Epigonus constanciae,2021,0
Epigonus constanciae,2022,0.04938773335095068
Epigonus constanciae,2023,1.227859519031995
Epigonus constanciae,2024,0.19311131118558406
Epigonus denticulatus,2013,0.600453535402703
Epigonus denticulatus,2014,36.738151808107766
Epigonus denticulatus,2015,14.393398606484123
Epigonus denticulatus,2016,29.579701547301518
Epigonus denticulatus,2017,0.45485907381169527
Epigonus denticulatus,2018,11.765201843302284
Epigonus denticulatus,2019,100
Epigonus denticulatus,2020,0.2613739052954711
Epigonus denticulatus,2021,0.4946605315159244
Epigonus denticulatus,2022,15.651392534876015
Epigonus denticulatus,2023,93.75843457562765
Epigonus denticulatus,2024,31.63013612569446
Epigonus telescopus,2013,100
Epigonus telescopus,2014,0
Epigonus telescopus,2015,0
Epigonus telescopus,2016,14.140824253099035
Epigonus telescopus,2017,57.946432228375734
Epigonus telescopus,2018,0.4153219677356342
Epigonus telescopus,2019,4.2103800220450305
Epigonus telescopus,2020,4.2817261212344695
Epigonus telescopus,2021,89.00092656409109
Epigonus telescopus,2022,14.481547397162354
Epigonus telescopus,2023,1.0484812814174198
Epigonus telescopus,2024,2.19848898147796
Epinephelus aeneus,2013,40.09112677747847
Epinephelus aeneus,2014,36.03563268941382
Epinephelus aeneus,2015,48.04271041201855
Epinephelus aeneus,2016,49.08373184445323
Epinephelus aeneus,2017,37.98637322821748
Epinephelus aeneus,2018,37.2022002490357
Epinephelus aeneus,2019,48.954826020726664
Epinephelus aeneus,2020,51.30179419590108
Epinephelus aeneus,2021,74.4644027782313
Epinephelus aeneus,2022,75.59534519385828
Epinephelus aeneus,2023,100
Epinephelus aeneus,2024,91.61227827580663
Epinephelus caninus,2013,0
Epinephelus caninus,2014,32.57581385619507
Epinephelus caninus,2015,4.097773910054727
Epinephelus caninus,2016,54.40952566262612
Epinephelus caninus,2017,0
Epinephelus caninus,2018,1.789028071292462
Epinephelus caninus,2019,100
Epinephelus caninus,2020,0.5125240005153081
Epinephelus caninus,2021,0
Epinephelus caninus,2022,0
Epinephelus caninus,2023,0
Epinephelus caninus,2024,0
Epinephelus coioides,2013,0.08233309542233987
Epinephelus coioides,2014,0
Epinephelus coioides,2015,70.97180625422008
Epinephelus coioides,2016,100
Epinephelus coioides,2017,0
Epinephelus coioides,2018,8.113737729291454
Epinephelus coioides,2019,0
Epinephelus coioides,2020,3.0942058050101173
Epinephelus coioides,2021,1.6072288040796572
Epinephelus coioides,2022,0
Epinephelus coioides,2023,0.1663052222439968
Epinephelus coioides,2024,0.591815025995554
Epinephelus costae,2013,0
Epinephelus costae,2014,0
Epinephelus costae,2015,15.290159532514142
Epinephelus costae,2016,4.942614942415938
Epinephelus costae,2017,51.94344022869105
Epinephelus costae,2018,61.79208830435605
Epinephelus costae,2019,58.61314373736411
Epinephelus costae,2020,77.17329250086247
Epinephelus costae,2021,100
Epinephelus costae,2022,81.02214857156692
Epinephelus costae,2023,81.48470792062547
Epinephelus costae,2024,83.22087256522207
Epinephelus malabaricus,2013,2.318960916031559
Epinephelus malabaricus,2014,0.052817709546193026
Epinephelus malabaricus,2015,0.049784802896693264
Epinephelus malabaricus,2016,0
Epinephelus malabaricus,2017,0
Epinephelus malabaricus,2018,0.07250925845398366
Epinephelus malabaricus,2019,100
Epinephelus malabaricus,2020,8.055058720141817
Epinephelus malabaricus,2021,1.7928774020112201
Epinephelus malabaricus,2022,0.7840319955735151
Epinephelus malabaricus,2023,0.6127030756682046
Epinephelus malabaricus,2024,0
Epinephelus marginatus,2013,21.61590754119916
Epinephelus marginatus,2014,45.43788700315065
Epinephelus marginatus,2015,23.587949180072336
Epinephelus marginatus,2016,100
Epinephelus marginatus,2017,26.221539635160056
Epinephelus marginatus,2018,35.08090898783182
Epinephelus marginatus,2019,34.65275088460132
Epinephelus marginatus,2020,47.67169986782323
Epinephelus marginatus,2021,47.66617022619016
Epinephelus marginatus,2022,63.86319102749304
Epinephelus marginatus,2023,81.44668504812347
Epinephelus marginatus,2024,62.90860492133776
Epinephelus tauvina,2013,63.46589173047168
Epinephelus tauvina,2014,50.25826421034421
Epinephelus tauvina,2015,62.088533520231124
Epinephelus tauvina,2016,43.609929186680176
Epinephelus tauvina,2017,85.78466428045175
Epinephelus tauvina,2018,41.27730119521124
Epinephelus tauvina,2019,78.56958898588181
Epinephelus tauvina,2020,64.43330952581793
Epinephelus tauvina,2021,87.26274731530653
Epinephelus tauvina,2022,100
Epinephelus tauvina,2023,61.98560095120992
Epinephelus tauvina,2024,33.620599787742975
Equulites klunzingeri,2013,100
Equulites klunzingeri,2014,44.780718785398065
Equulites klunzingeri,2015,0
Equulites klunzingeri,2016,0
Equulites klunzingeri,2017,10.507812735466942
Equulites klunzingeri,2018,32.334054804518175
Equulites klunzingeri,2019,10.88545792022046
Equulites klunzingeri,2020,0.44279268646016895
Equulites klunzingeri,2021,0
Equulites klunzingeri,2022,0
Equulites klunzingeri,2023,34.03697739117947
Equulites klunzingeri,2024,63.74805503568375
Equulites popei,2013,0
Equulites popei,2014,41.02528486508253
Equulites popei,2015,5.382544039428747
Equulites popei,2016,96.29680378209898
Equulites popei,2017,4.800107116888874
Equulites popei,2018,2.2576183221299395
Equulites popei,2019,32.39664567056358
Equulites popei,2020,0
Equulites popei,2021,27.612556873453574
Equulites popei,2022,0
Equulites popei,2023,22.201021641251074
Equulites popei,2024,100
Eretmophorus kleinenbergi,2013,0
Eretmophorus kleinenbergi,2014,0
Eretmophorus kleinenbergi,2015,0.45987271998014945
Eretmophorus kleinenbergi,2016,2.4097194851359767
Eretmophorus kleinenbergi,2017,51.49005444218893
Eretmophorus kleinenbergi,2018,9.624841287212334
Eretmophorus kleinenbergi,2019,52.180660367064434
Eretmophorus kleinenbergi,2020,0.28606332687728914
Eretmophorus kleinenbergi,2021,100
Eretmophorus kleinenbergi,2022,0
Eretmophorus kleinenbergi,2023,0
Eretmophorus kleinenbergi,2024,35.9535176653824
Etmopterus spinax,2013,10.765695333686756
Etmopterus spinax,2014,12.669588195169412
Etmopterus spinax,2015,18.77897666127832
Etmopterus spinax,2016,15.632268641515623
Etmopterus spinax,2017,0
Etmopterus spinax,2018,100
Etmopterus spinax,2019,62.65603864815476
Etmopterus spinax,2020,51.470719366404296
Etmopterus spinax,2021,0
Etmopterus spinax,2022,7.811885169225989
Etmopterus spinax,2023,2.532558213065855
Etmopterus spinax,2024,21.882816024380414
Etrumeus golanii,2013,100
Etrumeus golanii,2014,0
Etrumeus golanii,2015,0
Etrumeus golanii,2016,60.14100284472931
Etrumeus golanii,2017,78.2107919980497
Etrumeus golanii,2018,9.967972481166134
Etrumeus golanii,2019,0
Etrumeus golanii,2020,1.7400683981556506
Etrumeus golanii,2021,0
Etrumeus golanii,2022,0
Etrumeus golanii,2023,47.51752878690949
Etrumeus golanii,2024,4.217641126838003
Etrumeus sadina,2013,0
Etrumeus sadina,2014,0
Etrumeus sadina,2015,0.7814163390708815
Etrumeus sadina,2016,8.754028090584843
Etrumeus sadina,2017,0
Etrumeus sadina,2018,100
Etrumeus sadina,2019,0
Etrumeus sadina,2020,0.9039138765128132
Etrumeus sadina,2021,5.108183878226082
Etrumeus sadina,2022,0.02924863163270597
Etrumeus sadina,2023,13.048442298706458
Etrumeus sadina,2024,1.3517422442783884
Eutelichthys leptochirus,2013,0
Eutelichthys leptochirus,2014,0.2067591320229406
Eutelichthys leptochirus,2015,0.3519786656768273
Eutelichthys leptochirus,2016,0
Eutelichthys leptochirus,2017,0.8059426754006276
Eutelichthys leptochirus,2018,2.092760512065758
Eutelichthys leptochirus,2019,100
Eutelichthys leptochirus,2020,3.539088083583968
Eutelichthys leptochirus,2021,0
Eutelichthys leptochirus,2022,0.3200915708171951
Eutelichthys leptochirus,2023,2.1051243645768634
Eutelichthys leptochirus,2024,1.4405912346161858
Euthynnus alletteratus,2013,8.90349190766562
Euthynnus alletteratus,2014,3.56752348107906
Euthynnus alletteratus,2015,4.980905212377311
Euthynnus alletteratus,2016,3.3150429334735665
Euthynnus alletteratus,2017,5.07566133536056
Euthynnus alletteratus,2018,10.518065142584025
Euthynnus alletteratus,2019,7.939978863512566
Euthynnus alletteratus,2020,9.757079838348345
Euthynnus alletteratus,2021,16.504504172251323
Euthynnus alletteratus,2022,100
Euthynnus alletteratus,2023,39.4203332305548
Euthynnus alletteratus,2024,14.598355008507804
